comentario,calificacion,marca,modelo,precio
"El S24 Ultra es un gran terminal, no decepciona en Nada! Lo mejor: Pantalla, colores increíbles, gran brillo y nitidez, el corning anti reflejos es algo único Carga Rapida: es rápida y Eficiente Batería, gran capacidad y no calienta Es rápido y responde bien. Lo malo? Las cámaras no terminan de convencer, hay mejores cámaras Batería, 5000mh, ya deberían pasar a una capacidad de carga superior. Integración de redes sociales, trabajar en la optimización con instagram y WhatsApp Tamaño, debería existir un versión ultra, un poco más pequeña",5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"La mejor compra que he podido hacer, ha valido totalmente la pena la inversión",5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Un poco pesado pero cumple con lo necesario, la cámara podría de un poco mejor para el precio",5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Ya ha pasado más de un mes y y la calidad de la batería 🔋 y de la IA son inmejorable, he tenidos varios celuleres S series y Note, y este es uno de lo mejores, sin dura se lo recomendaría a cualquiera.",5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Es probablemente el mejor teléfono en el mercado en este momento. Las nuevas funciones de IA resultan muy útiles, especialmente para transcribir; sin duda mejoran la eficiencia y este es el camino para los próximos modelos. La pantalla táctil y el S-Pen responden muy bien. Por otra parte, siento que la cámara podría mejorarse, pero tampoco está mal",5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Un teléfono demasiado bueno para todo lo que uno necesite, desde juegos a trabajo",5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
Tengo un mes con él y hasta el momento todo perfecto,5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Compré el S24 Ultra en la preventa, es un aparato magnífico pero no tiene gran diferencia con los anteriores, hay cosas que mejorar y sería lo mejor del mercado por largo tiempo",5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"El Samsung S24 Ultra de 512GB no es simplemente otro teléfono inteligente en el mercado; es una declaración audaz sobre hacia dónde se dirige el futuro de la movilidad y la conectividad. Desde el momento en que lo sostienes, la calidad premium y el diseño innovador del dispositivo prometen una experiencia sin precedentes. En el corazón de esta maravilla tecnológica se encuentra un procesador ultrarrápido, que garantiza una operatividad fluida incluso con las aplicaciones más exigentes. Ya sea que estés editando video en 4K, jugando títulos con gráficos intensos o simplemente navegando por la web, el S24 Ultra maneja todas estas tareas con una facilidad asombrosa. La pantalla del S24 Ultra merece una mención especial. Con una resolución impresionante y colores vibrantes, cada imagen cobra vida con detalles exquisitos, ofreciendo una inmersión visual que pocos dispositivos pueden igualar. Además, la tecnología de pantalla adaptativa asegura una visibilidad óptima en cualquier condición de iluminación, desde la luz solar directa hasta ambientes oscuros. Pero donde realmente brilla el S24 Ultra es en su conjunto de cámaras. Con un sistema multicámara versátil, puedes capturar desde impresionantes paisajes en gran angular hasta detalles microscópicos con el zoom de alta potencia. La calidad de imagen, incluso en condiciones de baja luz, es simplemente espectacular, lo que hace de este teléfono una herramienta indispensable para fotógrafos y creadores de contenido. La capacidad de almacenamiento de 512GB es otro punto fuerte, ofreciendo amplio espacio para tus fotos, videos, aplicaciones y más, sin preocuparte por quedarte sin espacio. Esto, combinado con una batería de larga duración, asegura que puedas aprovechar al máximo tu dispositivo durante todo el día, sin importar cómo lo uses. Finalmente, la integración de funciones de seguridad de vanguardia, como el reconocimiento facial y el lector de huellas dactilares ultrasónico, brinda tranquilidad al proteger tus datos personales y financieros. En resumen, el Samsung S24 Ultra de 512GB no es solo un teléfono; es un compañero potente y versátil que redefine lo que esperamos de nuestros dispositivos móviles. Con su desempeño excepcional, capacidades fotográficas avanzadas y diseño sofisticado, está claro que Samsung ha elevado nuevamente el listón, consolidando su lugar como líder en la industria tecnológica.",5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Lo compre y es muy bueno, y las funciones extra son mejores",5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Yo trato de comprar un buen teléfono que me duro muchos años, y llevaba tiempo queriendo uno, siendo la opcion el 23 ultra, por dicha esperé a que saliera esta versión y la verdad esta fue una buena opción, feliz con lo rápido que es, las camaras, el lapiz es de lo mas útil para estudiar en el camino. El hecho de tener updates por tantos años es un alivio. Lo único malo fue Gollo Costa Rica que duro 1 mes en entregarlo y me tenía molesto, además de que no me dieron la regalía completa por el atraso, me dieron una caja que ya venía abierta. Y aun así lo recomendé a una persona que lo terminó comprando y le dieron mejores regalías xD...",5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
Soy fan de la marca desde hace años y me gustan los materiales que usan,5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
Tenía un modelo anterior y comparado con el nuevo s24 ultra existente una mejora significativa,5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Excelente velocidad a la hora de utilizar, responde muy rápido y no se queda pegado.",5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Celular premium en todos los aspectos, cámaras, diseño, procesador, todo!",5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Excelente teléfono, altamente recomendable, recomendado",5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"De lo mejor en tecnología , innovación y la mejora de la cámara es super increíble.",5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
Tengo un mes usándolo y cada día es mejor. Las cámaras y la IA nativa lo hacen perfecto para trabajar.,5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
Teléfono super funcional con un excelente rendimiento,5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
La verdad es que tenía muchas espectativas y las cumplió perfectamente! Me encanta la camara y las funciones de IA le dan un toque excelente!!,5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Compré este maravilloso celular hace 2 meses, y es maravilloso!",5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Tengo buena semana de tener mi nuevo teléfono, y es fantástico tiene demasiadas novedades",5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"4 semanas con el telefono y ninguna queja, excelente equipo 🫶🏼",5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
Compré mi S24 Ultra acabado de haberse presentado. Tenía un S23 Ultra y fue una excelente elección. Pensé que no iba a haber tantas diferencias y realmente mejoró todo lo que ya era perfecto en el S23 Ultra.,5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Compré el producto en enero 2024 y ha funcionado sin fallas, la pantalla tiene un brillo y definición fascinantes.",5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
Me encanta el teléfono mejor de lo que esperaba muy completo,5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
Producto q sobrepasa las expectativas enamorada del s24 ultra,5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
Me encanta el diseño y las funciones aplicadas a AI,5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
Compre este producto el mes pasado y me parece fantástico.,5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Compré el cel hace 1 mes y hasta ahora me encanta. El color es único, los cambios muy buenos",5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
Llevo usándolo dos meses y es super funcional y me encanta que me ayuda en todos los aspectos incluso cuando tomo fotos me ayuda cuando necesito quitar algo que no quiero de la imagen aunque siento que se puede mejorar,5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Pues el funcionamiento del aparato es muy bueno. Es rápido, tiene buena resolución en la pantalla y no he encontrado otro aparato que se le parezca a este.",5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
Solo llevo 2 semana con el celular y me sigue sorprendiendo todo los día con todas sus funciones,5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
Hace poco más de un mes que compré mi s24 ultra y la experiencia solo ha mejorada. Otro tremendo teléfono por parte de Samsung.,5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
Compré el S24 a días de su lanzamiento. Me encanta que con la IA puedas dar estilo de escritura a tus textos y corregir su redacción. #SamsungS24 #InteligenciaArtificial #EscrituraCreativa 📱🤖,5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
Compre este celular hace 3 meses y ha funcionado increible,5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Compré este telefono en preventa y fue mucha la espectativa, y no me decepcionó",5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Lo tengo desde su salida y sin duda no me arrepiento. Sus funciones con AI lo hacen versátil para estudiantes, personas con reuniones constantes e incluso para aquellos que disfruten dibujar o pintar. Funciona para todos!!",5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Tengo este teléfono hace más de un mes y cumple todas mis expectativas, la cámara es excelente, la astrofotografia es impresionante la cantidad de detalle que logra capturar, la construcción del equipo, son destacables los materiales el cristal pulido de la parte trasera y el marco de titanio se sienten increible al tacto, lo que más aprecio es la pantalla antireflejo, de hecho instale un cristal templado que hizo que se pierda la experiencia, lo retire a los 3 días, la duración de batería es algo necesario es muy buena la autonomía, las cosas que no me gustan en primer lugar el diseño, es muy continuista, la ergonomia es mejorable no recomiendo usar este móvil sin carcasa, con los Galaxy buds2 pro no se puede activar la opción de volumen independiente, el marco de titanio en la zona del puerto de carga es suseptible a rayarse, tube que instalarlo una pequeña lámina para evitar más rayones.",5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Lo compré en la preventa y es demasiado, me pasé del note10 plus y el cambio es gigantesco",5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Es un excelente teléfono, definitivamente no lo cambio por nada del mundo",5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"La batería es una maravilla, me dura todo el día. La rapidez del teléfono es tremenda, lo uso para trabajo y para uso personal y se comporta super rápido. Las características de IA son buenas pero creo que aun hay mucho margen de mejora para implementar nuevas características, tales como Copilot de Microsoft en el teléfono. La IA de Géminis no hace más que corregir manera de escribir y traducir, lo cual no creo que sea suficiente hoy día. La cámara muy buena pero no tan diferente al S23.",5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
Todo lo descrito es lo que obtuve,5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
Excelente producto llego rápido y era lo que esperaba buen precio,5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Excelente producto, leí algunas evaluaciones y me dejaron desconfiada, pero por el momento no ha pasado nada. Muy buen producto.",5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
Igual a la foto,5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Es muy similar al s23ultra, de hecho tengo una case del s23 por mientras, por estética, la pantalla al ser plana para mi parecer es mejor, si tuviéramos que comparar con la versión anterior, es solo por la IA que le da un plus extra, aunque Samsung ya informó que va actualizar la versión 23 a mediados de año, por lo tanto igual se va a poder tener la versión con IA en elcS23",5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
Espectacular... Tuve la oportunidad de probarlo y realmente se pasó. Lo único malo es que no me alcanza para comprarme uno 😞,5,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"La cámara ha sido genial, me encanta y la batería dura mucho",4,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"La cámara deja mucho de desear, la del s23 es aun mejor.",4,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
Me encanta el s24ultra pero hay cosas en que mejorar ejemplo en aplicaciones,4,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"La aplicación se cae cada vez que intento acceder al menú de ajustes o a cualquier otro enlace de WhatsApp. Nada en ajustes me abre. Ni siquiera puedo acceder a mis chats archivados, pues también se cae. Ya borré el caché y reinstalé la aplicación. Es un fracaso. Creo que volveré a mi teléfono anterior.",4,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Producto llego antes de la fecha de entrega, no es amigable el funcionamiento del equipo, no viene con cargador en la caja y difícil encontrar cargador en tiendas. Aun no puedo conectar con cable el móvil con el auto, para utilizar aplicaciones de viaje.",4,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Compre este producto hace una semana y un amigo tiene el s23 ultra, y se nota que el x5 y el x100 es mejor, es la única queja de todo lo demás es una maravilla",4,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Tratare de hacer la reseña más precisa e imparcial que pueda. Compre este teléfono debido a que el anterior modelo no sirvió el spen, y después de tanto reclamar la garantía logré cambiarlo al final con este modelo no he tenido problema alguno y me encanta la cámara he podido realizar fotos muy buenas y las funciones de IA le ayudan mucho, todavía le hace falta un poco en cuanto a la capacidad que tiene esta pero para una persona común son funciones que facilitan mucho la vida diaria",4,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Excelente móvil 👌🏻 funciones completas y todo lo k uno necesita, el único problema es k al momento d estar en máximo uso calienta demasiado y baja el rendimiento, es lo único de ahí todo Excelente 👌🏻.",4,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
Me gusta el celular aunq lo siento un poco caro );,4,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Me encanta el producto es excelente, muy novedoso. La batería siento que se baja muy rápido, por eso mi puntuación, pero después de ahí el diseño, la pantalla, el Pen y la velocidad me encanta",4,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
Ha mejorado un poco más en comparación a S23 ultra,4,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"El dispositivo es genial solo la batería es lo malo, se descarga más rápido que el de la competencia",4,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
Muy bueno en algunos aspectos pero es demasiado ancho y no es cómodo si lo usas x largo tiempo,4,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Con el respecto de cámaras hay mejores sensores para que utilicen, con el apartado de memorias RAM en comparación de otros dispositivos que tiene hasta el doble de RAM y por menor precio, fuera bueno que hubiera tenido integrado infrarrojo cuando se utiliza por un tiempo prolongado tiende a trabarse",4,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
Hace 2 semanas lo compre un teléfono bueno pr hasta ahi,4,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
Otros dispositivos tienen perfecta señal mismos lugares y en s24ultra dice sólo llamadas de emergencia o símbolo de no estar sim,4,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"Llevo 1 mes con el teléfono, es bueno, cumple con las expectativas, muy estable y la cámara es muy buena, sin embargo deberían añadir por el precio algún incentivo al usuario y darle más exclusividad",4,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
Ya hace un mes que cuento con este dispositivo y por el momento de lo que llevo me ha gustado y me siento satisfecho.,4,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
"El teléfono es increíble, pero falta algo, puede ser una refresh a su imagen algo que lo destaque por afuera como funciones y más es un excelente equipo funciona 100/100",4,Samsung,Samsung S24 Ultra 256GB 12GB,7500000.0
